Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
81     88 23 24 06 54 44 63 17 75 69 95 56 76 89 38 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
66 F   88 23 24 06 54 44 63 17 75 66 95 56 76 89 38 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
05 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 38 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
14 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
92     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
78     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 48 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
33 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
77     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 86 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
94 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 70 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
47 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
78     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 41 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
55 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 36 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
16 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 46 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
70 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
50     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 10 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
49 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 28 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
97 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
91     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 84 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
57 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 19 85 04 99 51 25 92 71 
40 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 04 99 51 25 92 71 
06     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 04 99 51 25 92 71 
88     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 04 99 51 25 92 71 
74 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 99 51 25 92 71 
51     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 99 51 25 92 71 
79     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 99 51 25 92 71 
13 F   88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
05     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
90     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
78     88 23 24 06 54 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
28 F   88 23 24 06 28 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
56     88 23 24 06 28 44 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
09 F   88 23 24 06 28 09 63 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
72 F   88 23 24 06 28 09 72 17 75 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
87 F   88 23 24 06 28 09 72 17 87 66 95 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
69 F   88 23 24 06 28 09 72 17 87 66 69 56 76 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
67 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 58 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
54 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 42 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
61 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
40     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 34 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
84 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 39 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
38 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 01 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
19 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 98 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
64 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
84     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 80 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
89 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
25     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 77 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
42 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 81 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
12 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 50 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
77 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
71     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 60 43 91 02 90 31 40 85 74 13 51 25 92 71 
44 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 43 91 02 90 31 40 85 74 13 51 25 92 71 
20 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 91 02 90 31 40 85 74 13 51 25 92 71 
18 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 02 90 31 40 85 74 13 51 25 92 71 
70     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 02 90 31 40 85 74 13 51 25 92 71 
35 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 31 40 85 74 13 51 25 92 71 
65 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 85 74 13 51 25 92 71 
05     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 85 74 13 51 25 92 71 
48 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 51 25 92 71 
38     88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 51 25 92 71 
63 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 92 71 
50 F   88 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
83 F   83 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
74     83 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
47     83 23 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
86 F   83 86 24 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
02 F   83 86 02 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
64     83 86 02 06 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
37 F   83 86 02 37 28 09 72 17 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
30 F   83 86 02 37 28 09 72 30 87 66 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
93 F   83 86 02 37 28 09 72 30 87 93 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
64     83 86 02 37 28 09 72 30 87 93 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
37     83 86 02 37 28 09 72 30 87 93 69 56 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
68 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
14     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 33 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
31 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 94 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
08 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 55 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
46 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 78 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
41 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
02     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
77     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
54     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
30     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 16 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
32 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 79 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
62 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
54     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
09     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 49 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
11 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 97 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
16 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 57 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
81 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 90 65 40 48 74 13 63 25 50 71 
59 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 40 48 74 13 63 25 50 71 
51 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 13 63 25 50 71 
20     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 13 63 25 50 71 
73 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 25 50 71 
79 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 71 
28     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 71 
55 F   83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
37     83 86 02 37 28 09 72 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
96 F   83 86 02 37 28 09 96 30 87 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
80 F   83 86 02 37 28 09 96 30 80 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
41     83 86 02 37 28 09 96 30 80 93 69 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
01 F   83 86 02 37 28 09 96 30 80 93 01 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
86     83 86 02 37 28 09 96 30 80 93 01 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
05     83 86 02 37 28 09 96 30 80 93 01 68 67 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
23 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 14 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
45 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 61 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
24 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 47 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
04 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
35     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 84 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
72 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 38 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
21 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 19 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
58 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 64 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
82 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 89 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
87 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
30     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 42 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
36 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 70 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
49 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
02     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
68     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 12 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
57 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
30     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 77 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
64 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 44 20 18 35 59 65 51 48 74 73 63 79 50 55 
12 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 18 35 59 65 51 48 74 73 63 79 50 55 
31     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 18 35 59 65 51 48 74 73 63 79 50 55 
51     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 18 35 59 65 51 48 74 73 63 79 50 55 
68     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 18 35 59 65 51 48 74 73 63 79 50 55 
77 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 65 51 48 74 73 63 79 50 55 
87     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 65 51 48 74 73 63 79 50 55 
08     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 65 51 48 74 73 63 79 50 55 
92 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 48 74 73 63 79 50 55 
40 F   83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 40 74 73 63 79 50 55 
05     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 40 74 73 63 79 50 55 
62     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 40 74 73 63 79 50 55 
40     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 40 74 73 63 79 50 55 
24     83 86 02 37 28 09 96 30 80 93 01 68 23 05 45 31 08 54 24 04 72 46 41 32 21 58 82 87 36 62 49 57 11 64 16 81 12 20 77 35 59 92 51 40 74 73 63 79 50 55 
