Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
93 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
14 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
53     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
47 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
10     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
62 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
81     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
55 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
81     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
98     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
57     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
19     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
39 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
07     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
60 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
65     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
09 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 70 65 20 92 63 67 40 69 17 84 30 42 
76 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
93     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
87     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
27     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
67     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
90     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 20 92 63 67 40 69 17 84 30 42 
46 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 63 67 40 69 17 84 30 42 
11 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 40 69 17 84 30 42 
17     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 40 69 17 84 30 42 
70 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 69 17 84 30 42 
06 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 84 30 42 
19     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 84 30 42 
29 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 30 42 
06     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 30 42 
08 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 42 
38     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 42 
21 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
25     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
53     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
57     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
33 F   33 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
30 F   33 36 19 30 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
80 F   33 36 19 30 80 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
31     33 36 19 30 80 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
82 F   33 36 19 30 80 82 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
32 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
95     33 36 19 30 80 82 32 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
26 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 15 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
40 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 18 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
84 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 96 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
45 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 52 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
20 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
32     33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 99 09 76 65 46 92 11 67 70 06 17 29 08 21 
34 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 65 46 92 11 67 70 06 17 29 08 21 
26     33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 65 46 92 11 67 70 06 17 29 08 21 
08     33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 65 46 92 11 67 70 06 17 29 08 21 
54 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 92 11 67 70 06 17 29 08 21 
63 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 67 70 06 17 29 08 21 
22 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 17 29 08 21 
18 F   33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
07     33 36 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
86 F   33 86 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
86     33 86 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
86     33 86 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
68     33 86 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
22     33 86 19 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
75 F   33 86 75 30 80 82 32 10 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
79 F   33 86 75 30 80 82 32 79 68 77 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
78 F   33 86 75 30 80 82 32 79 68 78 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
68     33 86 75 30 80 82 32 79 68 78 95 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
58 F   33 86 75 30 80 82 32 79 68 78 58 27 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
56 F   33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
62     33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
45     33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
07     33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
62     33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
39     33 86 75 30 80 82 32 79 68 78 58 56 07 94 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
04 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 57 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
43 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
04     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
40     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
98     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 90 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
24 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 41 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
16 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 31 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
69 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 93 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
94 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 14 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
90 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 25 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
85 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
53     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 47 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
19 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
68     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
08     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
90     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 38 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
89 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 81 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
92 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 55 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
91 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
70     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 87 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
97 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
82     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
86     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 60 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
99 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 09 76 54 46 63 11 22 70 06 18 29 08 21 
35 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 76 54 46 63 11 22 70 06 18 29 08 21 
50 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 50 54 46 63 11 22 70 06 18 29 08 21 
94     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 50 54 46 63 11 22 70 06 18 29 08 21 
05 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 50 54 05 63 11 22 70 06 18 29 08 21 
69     33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 50 54 05 63 11 22 70 06 18 29 08 21 
31 F   33 86 75 30 80 82 32 79 68 78 58 56 07 04 26 40 43 24 84 16 69 45 94 90 85 19 20 89 98 62 92 91 39 97 99 53 34 35 50 54 05 63 31 22 70 06 18 29 08 21 
-------------------------------------
Number of page faults = 171
