Replacement Policy = OPTIMAL
-------------------------------------
Page   Content of Frames
21 F   98 57 61 53 47 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
47     98 57 61 53 47 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
75     98 57 61 53 47 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
94 F   98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
26     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
93     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 76 22 26 82 12 95 11 34 40 21 66 88 93 
79 F   98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
53     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
02     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
66     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
66     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
21     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 79 22 26 82 12 95 11 34 40 21 66 88 93 
92 F   98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
37     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
89     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 44 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
49 F   98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
59     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
52     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
01     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
28     98 57 61 53 94 87 32 16 13 52 75 02 59 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
81 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
53     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
33     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
28     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
72     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
82     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
01     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
82     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
37     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
12     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
11     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
22     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 49 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
27 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
91     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
67     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
36     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
04     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
16     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
52     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
21     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
46     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
72     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 27 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
58 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 58 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
13     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 37 58 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
14 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 46 86 60 14 58 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
51 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 28 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
48 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
94     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
62     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
13     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
13     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
58     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
56     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
56     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
57     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
93     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
67     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
96     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
11     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
26     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
39     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
91     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
22     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
22     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 62 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
31 F   98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
96     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
98     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
58     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
75     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
97     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
86     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
81     98 57 61 53 94 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
55 F   98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
13     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
93     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
05     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 56 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
17 F   98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
98     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
60     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
02     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
95     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
05     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
66     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
40     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
12     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
53     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
83     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
73     98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 73 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
64 F   98 57 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
23 F   98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
32     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
39     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
36     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
12     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
02     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
34     98 23 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
38 F   98 38 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
02     98 38 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
30     98 38 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
38     98 38 61 53 55 87 32 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
84 F   98 38 61 53 55 87 84 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
63 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
81     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
97     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
12     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
88     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
63     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 93 
70 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 70 
31     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 67 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 70 
20 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 21 66 88 70 
68 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 68 66 88 70 
25 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 11 34 40 25 66 88 70 
69 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
31     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
36     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 31 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
74 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
39     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
04     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
69     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
40     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
64     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 74 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
09 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 09 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
14     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 09 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
53     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 09 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
17     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 14 58 17 36 20 09 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
41 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 41 58 17 36 20 09 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
45 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 41 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
22     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 41 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
71 F   98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
25     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
87     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
52     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
16     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
72     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
88     98 38 61 53 55 87 63 16 13 52 75 02 81 96 04 33 05 83 72 30 35 64 01 51 86 60 71 58 17 36 20 45 89 91 39 48 97 92 22 26 82 12 95 69 34 40 25 66 88 70 
