Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
02     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 50 91 63 08 90 70 35 77 58 81 10 
69     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 50 91 63 08 90 70 35 77 58 81 10 
88     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 50 91 63 08 90 70 35 77 58 81 10 
99     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 50 91 63 08 90 70 35 77 58 81 10 
95     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 50 91 63 08 90 70 35 77 58 81 10 
75 F   88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 63 08 90 70 35 77 58 81 10 
72 F   88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 70 35 77 58 81 10 
11 F   88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 81 10 
34 F   88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
85     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
45     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
72     88 85 69 01 17 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
25 F   88 85 69 01 25 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
85     88 85 69 01 25 36 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
21 F   88 85 69 01 25 21 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
12     88 85 69 01 25 21 54 12 45 86 96 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
18 F   88 85 69 01 25 21 54 12 45 86 18 99 97 65 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
67 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
79     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
08     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
89     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 52 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
28 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 66 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
46 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 60 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
93 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 04 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
05 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
11     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 53 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
17 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 06 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
48 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
22     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 92 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
80 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 64 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
16 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 98 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
52 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
45     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 15 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
65 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
90     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 82 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
06 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
30     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
89     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 38 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
40 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
72     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 83 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
37 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
45     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 61 44 30 75 91 72 08 90 11 35 77 58 34 10 
96 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 44 30 75 91 72 08 90 11 35 77 58 34 10 
51 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 91 72 08 90 11 35 77 58 34 10 
46     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 91 72 08 90 11 35 77 58 34 10 
15 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 35 77 58 34 10 
51     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 35 77 58 34 10 
80     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 35 77 58 34 10 
76     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 35 77 58 34 10 
34     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 35 77 58 34 10 
84 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 77 58 34 10 
54     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 77 58 34 10 
97     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 77 58 34 10 
04 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 58 34 10 
57 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 10 
46     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 10 
17     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 10 
21     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 10 
37     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 10 
91 F   88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
93     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
40     88 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
20 F   20 85 69 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
61 F   20 85 61 01 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
64 F   20 85 61 64 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
99     20 85 61 64 25 21 54 12 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
66 F   20 85 61 64 25 21 54 66 45 86 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
63 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
89     20 85 61 64 25 21 54 66 45 63 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
05     20 85 61 64 25 21 54 66 45 63 18 99 97 67 26 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
98 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 29 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
32 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
28     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 95 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
73 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
06     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
96     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 02 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
86 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 43 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
82 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
84     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
08     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
85     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 22 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
95 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
05     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
18     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 79 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
31 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 30 75 15 72 08 90 11 84 04 57 34 91 
69 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 75 15 72 08 90 11 84 04 57 34 91 
73     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 75 15 72 08 90 11 84 04 57 34 91 
87 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 72 08 90 11 84 04 57 34 91 
02 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 90 11 84 04 57 34 91 
68 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 11 84 04 57 34 91 
67     20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 11 84 04 57 34 91 
26 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 34 91 
90 F   20 85 61 64 25 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
12 F   20 85 61 64 12 21 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
39 F   20 85 61 64 12 39 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
64     20 85 61 64 12 39 54 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
01 F   20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
05     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
48     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
80     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
67     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
90     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
02     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
91     20 85 61 64 12 39 01 66 45 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
53 F   20 85 61 64 12 39 01 66 53 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
28     20 85 61 64 12 39 01 66 53 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
53     20 85 61 64 12 39 01 66 53 63 18 99 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
81 F   20 85 61 64 12 39 01 66 53 63 18 81 97 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
92 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
76     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
98     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
31     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
69     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 46 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
41 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 93 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
54 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 17 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
88 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
26     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
32     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 16 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
71 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 89 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
77 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 52 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
42 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
63     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 65 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
89 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
53     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 06 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
35 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
82     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 40 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
19 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 37 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
83 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 96 51 69 87 15 02 08 68 26 84 04 57 90 91 
30 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 51 69 87 15 02 08 68 26 84 04 57 90 91 
65 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 65 69 87 15 02 08 68 26 84 04 57 90 91 
53     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 65 69 87 15 02 08 68 26 84 04 57 90 91 
73     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 65 69 87 15 02 08 68 26 84 04 57 90 91 
06 F   20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 65 69 87 06 02 08 68 26 84 04 57 90 91 
68     20 85 61 64 12 39 01 66 53 63 18 81 92 67 98 28 32 41 54 05 88 76 73 48 86 80 71 77 82 95 42 89 35 31 19 83 30 65 69 87 06 02 08 68 26 84 04 57 90 91 
