Replacement Policy = FIFO
-------------------------------------
Page   Content of Frames
39 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 27 73 46 70 14 84 
75 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 73 46 70 14 84 
33     31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 73 46 70 14 84 
68 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 46 70 14 84 
44     31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 46 70 14 84 
89 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 70 14 84 
34     31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 70 14 84 
90 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 14 84 
54 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 84 
61 F   31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
64     31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
07     31 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
13 F   13 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
89     13 38 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
65 F   13 65 85 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
55 F   13 65 55 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
87     13 65 55 63 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
17 F   13 65 55 17 48 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
35 F   13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
69     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
72     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
32     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
87     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
11     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
68     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
06     13 65 55 17 35 34 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
38 F   13 65 55 17 35 38 59 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
14 F   13 65 55 17 35 38 14 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
80     13 65 55 17 35 38 14 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
67     13 65 55 17 35 38 14 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
54     13 65 55 17 35 38 14 04 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
20 F   13 65 55 17 35 38 14 20 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
15     13 65 55 17 35 38 14 20 64 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
10 F   13 65 55 17 35 38 14 20 10 67 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
16 F   13 65 55 17 35 38 14 20 10 16 87 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
95 F   13 65 55 17 35 38 14 20 10 16 95 43 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
46 F   13 65 55 17 35 38 14 20 10 16 95 46 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
38     13 65 55 17 35 38 14 20 10 16 95 46 05 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
29 F   13 65 55 17 35 38 14 20 10 16 95 46 29 99 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
52 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 22 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
62 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 33 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
93 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
61     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
53     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
65     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 21 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
56 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
25     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
68     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
44     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
32     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
37     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 28 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
04 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 57 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
21 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 06 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
86 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
53     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
46     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
10     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
44     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 79 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
97 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
36     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 36 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
42 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 03 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
26 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 77 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
92 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
20     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
29     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 23 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
43 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 80 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
81 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
39     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 25 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
22 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 53 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
19 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
97     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 15 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
67 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
94     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
40     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 74 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
02 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
61     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
83     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 72 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
06 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 37 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
58 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
94     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 83 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
50 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 82 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
66 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
75     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
66     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
90     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 07 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
74 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 94 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
76 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
43     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 44 40 78 60 69 32 11 39 75 68 89 90 54 61 
08 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 40 78 60 69 32 11 39 75 68 89 90 54 61 
02     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 40 78 60 69 32 11 39 75 68 89 90 54 61 
93     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 40 78 60 69 32 11 39 75 68 89 90 54 61 
06     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 40 78 60 69 32 11 39 75 68 89 90 54 61 
92     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 40 78 60 69 32 11 39 75 68 89 90 54 61 
24 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
32     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
17     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
13     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
55     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
06     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
76     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 78 60 69 32 11 39 75 68 89 90 54 61 
84 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 60 69 32 11 39 75 68 89 90 54 61 
44 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 69 32 11 39 75 68 89 90 54 61 
35     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 69 32 11 39 75 68 89 90 54 61 
82 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 32 11 39 75 68 89 90 54 61 
32     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 32 11 39 75 68 89 90 54 61 
33 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 11 39 75 68 89 90 54 61 
12 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 39 75 68 89 90 54 61 
11 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 75 68 89 90 54 61 
52     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 75 68 89 90 54 61 
89     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 75 68 89 90 54 61 
49 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 68 89 90 54 61 
62     13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 68 89 90 54 61 
32 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 89 90 54 61 
88 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 90 54 61 
99 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 54 61 
36 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 61 
89 F   13 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
09 F   09 65 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
27 F   09 27 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
21     09 27 55 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
80 F   09 27 80 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
80     09 27 80 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
49     09 27 80 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
76     09 27 80 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
04     09 27 80 17 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
65 F   09 27 80 65 35 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
55 F   09 27 80 65 55 38 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
59 F   09 27 80 65 55 59 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
22     09 27 80 65 55 59 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
27     09 27 80 65 55 59 14 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
64 F   09 27 80 65 55 59 64 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
81     09 27 80 65 55 59 64 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
02     09 27 80 65 55 59 64 20 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
38 F   09 27 80 65 55 59 64 38 10 16 95 46 29 52 62 93 56 04 21 86 97 42 26 92 43 81 22 19 67 02 06 58 50 66 74 76 08 24 84 44 82 33 12 11 49 32 88 99 36 89 
