Replacement Policy = FIFO
-------------------------------------
Page   Content of Frames
93 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 20 77 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
14 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 77 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
53     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 77 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
47     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 77 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
10     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 77 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
62 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
81     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 69 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
55 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
81     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
98     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
57     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
19     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 18 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
39 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
07     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
60     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 80 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
65 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 54 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
09 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 83 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
76 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
93     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
87     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
27     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 28 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
67 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
90     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 86 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
46 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 66 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
11 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
17     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
70     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 10 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
06 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
19     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
29     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
06     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 73 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
08 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
38     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 72 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
21 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 23 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
25 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
53     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
57     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 38 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
33 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
30     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 81 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
80 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
31     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 60 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
82 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 29 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
32 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
95     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
26     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
40     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 91 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
84 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 47 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
45 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 87 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
20 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
32     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 78 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
34 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
26     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
08     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 63 40 17 30 42 19 49 70 26 02 68 36 95 12 
54 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 40 17 30 42 19 49 70 26 02 68 36 95 12 
63 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 17 30 42 19 49 70 26 02 68 36 95 12 
22 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 30 42 19 49 70 26 02 68 36 95 12 
18 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 42 19 49 70 26 02 68 36 95 12 
07     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 42 19 49 70 26 02 68 36 95 12 
86 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 19 49 70 26 02 68 36 95 12 
86     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 19 49 70 26 02 68 36 95 12 
86     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 19 49 70 26 02 68 36 95 12 
68     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 19 49 70 26 02 68 36 95 12 
22     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 19 49 70 26 02 68 36 95 12 
75 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 49 70 26 02 68 36 95 12 
79 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 70 26 02 68 36 95 12 
78 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 26 02 68 36 95 12 
68     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 26 02 68 36 95 12 
58 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 02 68 36 95 12 
56 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
62     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
45     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
07     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
62     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
39     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 68 36 95 12 
04 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 36 95 12 
43 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 95 12 
04     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 95 12 
40 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 12 
98     15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 12 
24 F   15 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
16 F   16 97 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
69 F   16 69 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
94     16 69 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
90     16 69 52 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
85 F   16 69 85 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
53     16 69 85 98 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
19 F   16 69 85 19 53 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
68 F   16 69 85 19 68 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
08     16 69 85 19 68 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
90     16 69 85 19 68 99 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
89 F   16 69 85 19 68 89 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
92     16 69 85 19 68 89 92 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
91 F   16 69 85 19 68 89 91 27 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
70 F   16 69 85 19 68 89 91 70 07 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
97 F   16 69 85 19 68 89 91 70 97 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
82     16 69 85 19 68 89 91 70 97 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
86     16 69 85 19 68 89 91 70 97 57 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
99 F   16 69 85 19 68 89 91 70 97 99 90 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
35 F   16 69 85 19 68 89 91 70 97 99 35 31 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
50 F   16 69 85 19 68 89 91 70 97 99 35 50 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
94     16 69 85 19 68 89 91 70 97 99 35 50 94 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
05 F   16 69 85 19 68 89 91 70 97 99 35 50 05 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
69     16 69 85 19 68 89 91 70 97 99 35 50 05 93 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
31 F   16 69 85 19 68 89 91 70 97 99 35 50 05 31 14 62 55 39 65 09 76 67 46 11 06 08 21 25 33 80 82 32 84 45 20 34 54 63 22 18 86 75 79 78 58 56 04 43 40 24 
-------------------------------------
Number of page faults = 164
